
Teste para operação AND com 2 entradas:
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Pesos: [-0.94858114  0.06092349  0.32150536  0.09428911  0.0683565   0.30572269
  0.11870592 -0.3659657  -0.28727777]
Entrada: [0 1 0 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Pesos: [-0.87482122  0.28039205  0.02939534  0.01285622  0.03412574  0.36581243
 -0.1577738  -0.0498302   0.18543158  0.01229174]
Entrada: [0 0 0 1 1 1 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 1 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 0 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 1 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 0 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 0 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 0 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 0 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 0 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 0 1 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 1 0 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 0 1 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 1 1 0 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 1 1 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 0 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 1 1 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 0 0 1 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 1 1 1 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 0 0 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 1 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 1 1 1 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 1 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 1 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 0 0 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 1 0 0 1 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 0 0 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 0 0 1 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 1 0 0 0 1 0 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 0 1 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 1 1 1 1 1 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 1 0 0 0 0 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 0 0 0 1 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 0 1 1 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 0 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 0 1 1 0 1 0 1 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 0 0 1 0 0 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0 1 0 1 0 1 0 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 1 1 1 1 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0 0 0 1 0 1 1 1 1], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 1 1 1 0 1 0 0 0 0], Saída do Perceptron: 0, Rótulo: False
Pesos: [-1.05411556  0.32645896 -0.03023566  0.17073076  0.25998487 -0.22872673
  0.25284332 -0.29614807 -0.44744414  0.25635871  0.23678723]
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [1 0], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 1], Saída do Perceptron: 1, Rótulo: True
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
Entrada: [0 0], Saída do Perceptron: 0, Rótulo: False
